Date,Station,Source,Depth,YSI_Depth,YSI_Temp,YSI_Salinity,YSI_DO,YSI_Turbidity,YSI_Chl,YSI_BP,POC,PN,CtoN,DOC,DIC,NO3/NO2,NH4,DIN,TDN,DON,PO4,SiO2
2001/9/10,160,IMS,1,0.152,27.29,16.48,9.2,-6.1,22.2,-7777,3825.85,384.3,11.61,493.4,15.19,-9999,8.43321,8.43321,354.09671,346,70.13124,70.131241
2001/9/10,160,IMS,2,6.545,26.64,17.59,3.89,-4.9,11.3,-7777,1458.45,225.15,7.6,462.7,-7777,-9999,12.53014,12.53014,324.336548,312,50.01611,50.016106
2001/9/10,165,IMS,1,0.152,26.85,17.19,7.58,-6.4,3.4,-7777,1800.2,234.7,9,-7777,-7777,-9999,9.78,9.78,-7777,-2222,60.395847,60.395847
2001/9/10,165,IMS,2,3.511,26.61,18,6.14,-6.4,10.1,-7777,1603.65,240,7.79,-7777,-7777,-9999,9.024525,9.024525,-7777,-2222,53.62912,53.62912
2001/9/10,180,IMS,1,0.152,26.68,18.2,7.83,-8.1,13,-7777,1255.7,192.15,7.7,-7777,15.94,-9999,10.5941,10.5941,-7777,-2222,51.24116,51.241161
2001/9/10,180,IMS,2,6.004,26.51,21.17,4.62,-5.3,9.8,-7777,1193.6,195.9,7.13,-7777,-7777,-9999,12.90685,12.90685,-7777,-2222,44.04338,44.043377
2001/9/12,120,IMS-Satellite Run,1,0.209,26.58,13.29,7.67,5.6,11.1,-7777,1925.75,285.5,7.89,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
2001/9/12,120,IMS-Satellite Run,1.0 m,1.062,26.58,13.29,7.68,5.6,11.9,-7777,1875,291.05,7.51,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
2001/9/12,130,IMS-Satellite Run,1,0.259,26.77,14.94,7.04,5.5,10.5,-7777,2353.75,301.25,9.11,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
2001/9/12,140,IMS-Satellite Run,1,0.196,26.82,15.59,6.86,5.7,7.7,-7777,1979.05,264.2,8.74,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777,-7777
2001/9/24,0,IMS,1,0.173,25.39,0.07,6.09,6.6,4.8,-7777,381.3,80.4,5.63,509.8,6.134,641.8,51.04,692.84,943.557861,251,34.58281,111.565292
2001/9/24,0,IMS,2,6.525,24.59,0.06,4.88,11.7,4.9,-7777,552.4,93.5,6.95,535,-7777,559.39,70.22,629.61,906.465698,277,36.5515,105.025955
2001/9/24,20,IMS,1,0.164,24.88,0.47,5.62,6.2,6.7,-7777,380.95,100.95,4.43,-7777,7.729,463.12,137.27,600.39,896.7146,296,48.02172,96.154793
2001/9/24,20,IMS,2,3.068,24.4,1.99,4.3,6.1,7.2,-7777,699.35,115,7.13,-7777,-7777,385.95,148.11,534.06,844.955078,311,52.90118,88.887039
2001/9/24,30,IMS,1,0.153,25.69,2.34,5.91,5.1,3.8,-7777,1000.55,200.05,5.84,715,9.647,-9999,202.39,202.39,838.418213,636,64.22446,104.408226
2001/9/24,30,IMS,2,3.03,23.91,10.63,0.14,4.2,10.6,-7777,1711.8,272,7.34,613,-7777,-9999,239.82,239.82,557.141235,317,132.6877,77.464432
2001/9/24,50,IMS,1,0.167,26.64,7.28,10.08,5.7,21.7,-7777,2773.85,490.75,6.59,-7777,10.95,-9999,14.62,14.62,363.255951,349,38.23043,80.980591
2001/9/24,50,IMS,2,3.52,24.23,12.66,0.14,4.9,10.4,-7777,1629.35,301,6.32,-7777,-7777,-9999,73.29,73.29,380.670074,307,87.76559,67.603104
2001/9/24,60,IMS,1,0.178,25.91,8.69,9.89,4.6,12.2,-7777,2272.5,372,7.13,-7777,11.6,-9999,12.29,12.29,-7777,-2222,41.44977,78.263298
2001/9/24,60,IMS,2,3.071,23.93,14.78,0.17,4.9,8.6,-7777,1545.95,286.95,6.3,-7777,-7777,-9999,66.46,66.46,-7777,-2222,112.7245,65.120735
2001/9/24,70,IMS,1,0.175,25.77,8.89,9.9,4.7,4.9,-7777,2149,376.7,6.66,588.4,17.11,-9999,15.58,15.58,346.205353,331,40.71319,77.860985
2001/9/24,70,IMS,2,3.093,23.97,14.6,0.24,5.6,8.8,-7777,1327.55,268.3,5.78,506.4,-7777,-9999,52.48,52.48,337.256989,285,107.0245,65.516045
2001/9/24,95,IMS,1,0.165,25.99,11.86,8.73,3.5,5.5,-7777,1786.6,315.05,6.61,-7777,-7777,-9999,20.55,20.55,-7777,-2222,56.9939,66.851974
2001/9/24,95,IMS,2,3.006,23.43,17.29,1.19,4.4,10.3,-7777,1922.5,375.75,5.97,-7777,-7777,-9999,17.18,17.18,-7777,-2222,59.93906,58.429596
2001/9/24,96,IMS,1,0.155,24.93,11.84,5.04,11.4,7.5,-7777,1907.7,420.65,5.29,-7777,-7777,-9999,16.06,16.06,-7777,-2222,65.54712,69.71331
2001/9/24,96,IMS,2,3.034,23.63,16.02,0.1,3.5,8.4,-7777,1809.45,379.55,5.56,-7777,-7777,-9999,30.42,30.42,-7777,-2222,74.81651,69.759705
2001/9/24,100,IMS,1,0.173,25.44,11.71,8.67,4.7,2.7,-7777,1782.95,325.3,6.4,521.5,13.31,-9999,11.66,11.66,312.848511,301,56.46501,70.847816
2001/9/24,100,IMS,2,3.512,23.3,17.33,1.25,3.5,9.5,-7777,1644.6,309.4,6.21,462.9,-7777,-9999,24.31,24.31,291.97226,268,43.7745,51.180126
2001/9/24,120,IMS,1,0.174,25.28,12.64,8.25,7,3.3,-7777,1984.5,337.45,6.87,528.7,14.76,-9999,15.22,15.22,311.829498,297,52.2948,62.853565
2001/9/24,120,IMS,2,5.044,23.53,18.7,1.78,3.6,10.6,-7777,1857.4,344.9,6.28,472.1,-7777,-9999,17.76,17.76,296.551575,279,43.6666,61.497601
2001/9/24,160,IMS,1,0.164,26.05,14.02,8.54,10.8,24.2,-7777,1838.25,330,6.49,499.9,13.87,-9999,11.96,11.96,304.966248,293,49.69847,69.589607
2001/9/24,160,IMS,2,5.983,23.31,20.03,1.08,4.4,6.6,-7777,1055.8,216.85,5.69,367.5,-7777,-9999,46.56,46.56,296.293213,250,41.76494,52.324295
2001/9/24,165,IMS,1,0.152,25.24,14.98,8.04,4.3,7.6,-7777,1756.5,295.4,6.93,-7777,-7777,-9999,10.5231775,10.5231775,-7777,-2222,48.91518,52.938221
2001/9/24,165,IMS,2,4.033,23.23,19.81,1.16,3.7,8.1,-7777,1595.95,274.8,6.77,-7777,-7777,-9999,30.649464,30.649464,-7777,-2222,32.955463,49.440605
2001/9/24,180,IMS,1,0.167,25.55,16.23,8.52,4.3,5.6,-7777,1896.8,307.5,7.2,-7777,15.31,-9999,21.65,21.65,-7777,-2222,38.51151,50.18821
2001/9/24,180,IMS,2,5.992,23.3,24.11,3.51,6.9,6.1,-7777,1413.25,209.4,7.88,-7777,-7777,9.62,53.69,63.31,-7777,-2222,35.4348,52.54702
2001/10/10,0,IMS,1,0.174,18.49,0.07,7.8,6.4,4,-7777,356.35,51.9,8.01,429.6,6.916,482.9037,36.70041,519.60411,801.198547,282,47.47304,138.805557
2001/10/10,0,IMS,2,5.518,17.63,0.07,6.8,7.2,4.9,-7777,2664.3,228.95,13.57,483.2,-7777,456.9952,55.5266,512.5218,768.17865,256,45.30687,127.338531
2001/10/10,20,IMS,1,0.172,20.17,0.65,6.99,5.3,8.9,-7777,699.3,121.45,6.71,-7777,9.252,500.8019,146.1141,646.916,963.668884,317,29.44199,112.844444
2001/10/10,20,IMS,2,3.555,19.86,8.95,4.19,9.2,42.3,-7777,5765.05,1075.3,6.25,-7777,-7777,277.0328,13.72629,290.75909,623.844788,333,29.74805,97.49295
2001/10/10,30,IMS,1,0.159,19.37,5.49,10.07,6.5,43.9,-7777,3865.5,677.65,6.65,624.6,11.95,178.5185,16.56715,195.08565,514.876831,320,27.81418,97.443802
2001/10/10,30,IMS,2,3.021,19.91,11.7,1.75,9.6,53,-7777,3692.4,666.5,6.46,586,-7777,14.03476,17.17302,31.20778,374.354553,343,34.81723,78.63459
2001/10/10,50,IMS,1,0.161,19.34,9.32,10.37,6.3,13.9,-7777,1284,373.75,5.69,-7777,13.14,12.0425,16.53013,28.57263,343.940613,315,31.42841,88.261841
2001/10/10,50,IMS,2,3.988,18.68,14.53,6.76,4.1,10.8,-7777,1473.85,307.75,5.58,-7777,-7777,1.68245,17.12971,18.81216,363.967468,345,33.0024,85.058044
2001/10/10,60,IMS,1,0.151,18.89,10.5,10.35,4.1,9.6,-7777,1586.4,281.8,6.57,-7777,13.72,-9999,14.94562,14.94562,-7777,-2222,32.66311,88.995941
2001/10/10,60,IMS,2,2.524,18.56,15.79,7.72,3.6,10.9,-7777,2776.5,418.05,7.74,-7777,-7777,-9999,19.08058,19.08058,-7777,-2222,34.80449,69.157433
2001/10/10,70,IMS,1,0.165,19.45,11.25,9.98,3.4,6.7,-7777,1183.25,213.2,6.47,562.3,14.1,-9999,11.63977,11.63977,330.318634,319,39.3171,93.099876
2001/10/10,70,IMS,2,2.549,18.33,15.5,8.1,3.5,11.5,-7777,1824.25,323.5,6.58,497.8,-7777,-9999,16.16096,16.16096,329.566864,313,45.84092,67.033096
2001/10/10,95,IMS,1,0.243,18.22,16.33,8.98,3,5.8,-7777,1378.95,233.6,6.88,-7777,-7777,-9999,13.8286,13.8286,-7777,-2222,39.53857,68.009544
2001/10/10,95,IMS,2,3.069,18.52,18.05,7.73,4.2,8.8,-7777,1693.4,289.2,6.84,-7777,-7777,-9999,13.60282,13.60282,-7777,-2222,36.98079,68.821793
2001/10/10,96,IMS,1,0.182,18.22,13.73,9.67,3.1,6.1,-7777,1412,238.2,6.91,-7777,-7777,-9999,17.72493,17.72493,-7777,-2222,38.829,73.419144
2001/10/10,96,IMS,2,3,18.43,17.5,6.84,5.4,21.9,-7777,3223.2,464.4,8.06,-7777,-7777,-9999,17.85666,17.85666,-7777,-2222,31.04159,60.529045
2001/10/10,100,IMS,1,0.181,18.18,16.46,8.88,3.5,8,-7777,1373.35,254,6.3,506.7,16.87,-9999,14.61295,14.61295,307.888641,293,35.37437,67.947479
2001/10/10,100,IMS,2,3.531,18.11,17.12,7.76,7,10.7,-7777,1519.3,284.55,6.23,475.2,-7777,-9999,14.54017,14.54017,300.965881,286,31.37177,65.243515
2001/10/10,120,IMS,1,0.19,18.24,17.13,8.21,4.1,8.1,-7777,1361.6,256.8,6.18,465,17.08,-9999,12.91187,12.91187,283.335571,270,31.00585,51.320908
2001/10/10,120,IMS,2,4.515,18.87,17.87,6.79,4.4,9.2,-7777,1921.8,316.1,7.09,596,-7777,-9999,19.10473,19.10473,315.388611,296,18.09988,50.208385
2001/10/10,140,IMS,1,0.15,18.95,17.4,-5555,4.2,6,-7777,1364.55,239.15,6.65,-7777,17.09,-9999,14.95588,14.95588,288.136566,273,34.29873,70.683235
2001/10/10,140,IMS,2,4.506,18.67,18.45,-5555,6.1,9.9,-7777,1684.55,298.45,6.59,-7777,-7777,-9999,11.3426,11.3426,288.642334,277,30.68465,72.523308
2001/10/10,160,IMS,1,0.146,19.06,18.72,-5555,5.1,7.8,-7777,1446,261.4,6.45,475.4,17.31,-9999,9.93843,9.93843,278.73288,269,32.86386,75.027908
2001/10/10,160,IMS,2,6.489,18.59,19.37,-5555,5.9,10.1,-7777,1353.1,248.45,6.35,449.6,-7777,-9999,15.16218,15.16218,302.617096,287,33.01506,60.533352
2001/10/10,165,IMS,1,0.149,18.21,18.46,-5555,5,6.5,-7777,1404.45,222.45,7.37,-7777,-7777,-9999,12.554701,12.554701,-7777,-2222,33.212555,135.803757
2001/10/10,165,IMS,2,4.028,17.66,21.06,-5555,5.7,8.2,-7777,2428.65,330.95,8.56,-7777,-7777,-9999,14.107788,14.107788,-7777,-2222,26.804646,137.540817
2001/10/10,180,IMS,1,0.154,18.81,20.31,-5555,6.9,9.1,-7777,1351.1,224.3,7.02,-7777,17.91,-9999,15.47745,15.47745,-7777,-2222,25.67983,64.150124
2001/10/10,180,IMS,2,6.067,17.79,22.94,-5555,6.9,10.1,-7777,1269.3,204.85,7.23,-7777,-7777,-9999,11.17522,11.17522,-7777,-2222,21.10031,55.003918
2001/10/22,0,IMS,1,0.189,19.96,0.09,8.34,7.9,3.5,-7777,230.65,37.65,7.14,-6666,5.118,521.872375,31.800764,553.673139,771.755249,218,35.813961,111.809387
2001/10/22,0,IMS,2,4.474,18.38,0.08,8.15,8.6,3.8,-7777,206.7,34.9,6.94,421.6,-7777,541.078491,32.365971,573.444462,817.180847,244,39.82032,83.041588
2001/10/22,20,IMS,1,0.172,20.44,0.48,8.01,7,37.2,-7777,396.65,63.4,7.29,-7777,9.121,497.223267,112.453728,609.676995,861.664246,252,34.95285,104.771248
2001/10/22,20,IMS,2,2.53,19.58,9.7,0.12,5.2,6.9,-7777,1472.1,233.35,7.35,-7777,-7777,41.241356,111.513618,152.754974,447.97406,295,55.244286,69.575775
2001/10/22,30,IMS,1,0.17,21.76,2.02,9.27,5.1,8.2,-7777,410.75,71.65,6.68,576.5,9.855,389.663971,96.082527,485.746498,743.440857,258,33.746021,89.785461
2001/10/22,30,IMS,2,2.54,19.63,12.84,0.8,5.2,6.2,-7777,2608.9,358.3,8.49,533.4,-7777,9.55546,71.809601,81.365061,372.25769,291,32.339043,64.353561
2001/10/22,50,IMS,1,0.169,21.54,6.28,11.29,14.5,8.9,-7777,1245.75,245.3,5.92,-7777,11.83,69.659714,13.426175,83.085889,404.142944,321,16.163954,75.238564
2001/10/22,50,IMS,2,3.091,18.78,13.47,2.69,5.7,7.7,-7777,2255.25,358.35,7.3,-7777,-7777,2.322123,22.754185,25.076308,325.06958,300,12.497928,59.26379
2001/10/22,60,IMS,1,0.16,21.1,9.98,10.01,4,7.6,-7777,1142.05,224.2,5.94,-7777,12.96,-9999,11.014402,11.014402,-7777,-2222,12.058078,64.260727
2001/10/22,60,IMS,2,2.528,18.51,13.86,3.81,6.6,12.3,-7777,1675.85,298.6,6.55,-7777,-7777,-9999,14.46321,14.46321,-7777,-2222,12.468985,54.874306
2001/10/22,70,IMS,1,0.169,20.69,12.33,9.17,3.8,7.1,-7777,1400.9,249,6.56,-6666,15.2,-9999,11.577478,11.577478,316.249939,305,13.153192,65.790451
2001/10/22,70,IMS,2,2.986,18.62,14.03,4.46,7.4,9.8,-7777,1601.05,294.9,6.33,541.3,-7777,-9999,10.475889,10.475889,275.75415,265,12.279393,51.422607
2001/10/22,95,IMS,1,0.168,20.39,15.04,8.21,3.2,4.8,-7777,985.9,188.35,6.1,-7777,-7777,-9999,10.916003,10.916003,-7777,-2222,15.400523,55.434765
2001/10/22,95,IMS,2,3.048,19.56,16.63,4.98,4.2,9.1,-7777,2042.65,346.35,6.88,-7777,-7777,-9999,19.245623,19.245623,-7777,-2222,13.790104,52.565102
2001/10/22,96,IMS,1,0.163,20.02,10.72,9.8,3.7,5.4,-7777,1043.65,196.6,6.19,-7777,-7777,-9999,12.442534,12.442534,-7777,-2222,11.416356,52.583698
2001/10/22,96,IMS,2,3.056,18.74,14.96,8.33,3.8,7,-7777,1302.5,238.85,6.36,-7777,-7777,-9999,10.223193,10.223193,-7777,-2222,13.498144,53.124886
2001/10/22,100,IMS,1,0.175,19.7,15.08,8.76,3.2,6.8,-7777,1239.85,203.05,7.12,465.4,15.68,-9999,13.386617,13.386617,299.733734,286,15.584588,52.072891
2001/10/22,100,IMS,2,3.596,18.87,16.19,6.23,5.4,12.6,-7777,1494.4,271.05,6.43,486.5,-7777,-9999,13.407453,13.407453,358.082001,345,17.585703,51.39436
2001/10/22,120,IMS,1,0.17,19.29,15.79,8.42,3,7.9,-7777,1073.15,200.3,6.25,493.2,15.43,-9999,13.152122,13.152122,297.361786,284,15.960292,47.685246
2001/10/22,120,IMS,2,4.53,19.04,17.36,6.36,4.7,9.6,-7777,2102.05,331.65,7.39,456.5,-7777,-9999,16.16955,16.16955,309.936218,294,18.820332,44.28574
2001/10/22,140,IMS,1,0.154,20.76,16.73,9.31,2.3,3.7,-7777,1174.2,194.8,7.03,-7777,-7777,-9999,11.422682,11.422682,282.342072,271,16.829298,46.585205
2001/10/22,140,IMS,2,4.01,19.11,18.85,6.44,3.7,8.8,-7777,1383.55,242.6,6.65,-7777,-7777,-9999,20.986647,20.986647,282.763611,262,22.125818,46.021156
2001/10/22,160,IMS,1,0.152,21.69,18.98,9.23,2.6,7.1,-7777,1407.5,229.65,7.15,391.6,-7777,-9999,9.938175,9.938175,234.868896,225,16.422724,43.71146
2001/10/22,160,IMS,2,6.016,19.16,20.09,5.86,2.8,8.8,-7777,1293.35,224.2,6.73,410.7,-7777,-9999,11.174327,11.174327,284.204681,273,19.146404,38.709309
2001/10/22,165,IMS,1,0.145,21.05,19.05,8.8,2.3,4.4,-7777,1233.9,186.55,7.71,-7777,-7777,-9999,9.42386,9.42386,-7777,-2222,18.29812,110.361107
2001/10/22,165,IMS,2,4.033,18.89,19.64,7.61,2.6,8.2,-7777,1242.45,197.5,7.34,-7777,-7777,-9999,11.513199,11.513199,-7777,-2222,19.197401,132.592438
2001/10/22,180,IMS,1,0.15,21.17,20.45,8.81,1.9,4.4,-7777,1134.5,174.55,7.58,-7777,-7777,-9999,8.916581,8.916581,-7777,-2222,15.066845,48.255795
2001/10/22,180,IMS,2,6.03,18.97,20.57,7.19,2.1,7,-7777,1058.7,174.55,7.08,-7777,-7777,-9999,12.060296,12.060296,-7777,-2222,16.712654,46.173534
2001/11/8,0,IMS,1,0.167,15.55,0.09,8.87,13,3.6,-7777,297.05,32.8,10.56,345.9,8.544,469.406799,37.751976,507.158775,772.170227,265,23.464401,99.18042
2001/11/8,0,IMS,2,5.048,16.22,5,2.41,3.8,4.8,-7777,632.65,66.6,11.07,643.9,-7777,110.330482,39.304871,149.635353,781.076904,631,12.324284,92.683762
2001/11/8,20,IMS,1,0.169,16.11,2.26,13.32,5.1,7.7,-7777,1009.85,171.45,6.87,-7777,11.32,287.066925,101.196663,388.263588,726.22168,338,16.706879,100.696922
2001/11/8,20,IMS,2,2.035,15.71,10.16,4.55,6.8,28.9,-7777,3343,616.45,6.32,-7777,-7777,8.633686,29.015707,37.649393,410.978943,373,4.120104,64.593735
2001/11/8,30,IMS,1,0.166,16.36,5.81,10,4,7.5,-7777,982.5,176,6.51,604.2,13.98,25.18984,9.871853,35.061693,656.6828,622,3.239918,79.751305
2001/11/8,30,IMS,2,3.543,15.1,12.62,6.12,4.6,9.5,-7777,1219.7,215.2,6.61,491.1,-7777,8.159134,12.853799,21.012933,389.963501,369,4.706577,69.22419
2001/11/8,50,IMS,1,0.195,15.75,10.13,12.38,3.6,9.7,-7777,1228.05,209.75,6.83,-7777,14.67,5.944278,7.257881,13.202159,376.453552,363,1.614563,67.863358
2001/11/8,50,IMS,2,2.548,15.46,15.27,6.6,5.3,11.6,-7777,1665.7,296.4,6.55,-7777,-7777,5.685716,12.509559,18.195275,259.164093,241,5.665246,48.711178
2001/11/8,60,IMS,1,0.156,14.91,11.93,10.69,3.8,7.7,-7777,955.5,155.95,7.15,-7777,15.05,7.100332,8.939517,16.039849,-7777,-2222,0.924487,65.644012
2001/11/8,60,IMS,2,2.512,15.36,16.51,7.34,5.2,13.5,-7777,1830.15,303.65,7.03,-7777,-7777,5.646088,10.894576,16.540664,-7777,-2222,5.992606,52.166718
2001/11/8,70,IMS,1,0.184,14.6,12.81,10.2,3.8,6.2,-7777,1080.3,181.45,6.95,476.4,15.56,-9999,9.146857,9.146857,329.729736,321,1.832292,55.804173
2001/11/8,70,IMS,2,2.553,15.29,16.86,7.62,4,10.7,-7777,1664.75,265.4,7.32,442.9,-7777,-9999,12.328376,12.328376,232.020416,220,3.657786,55.446968
2001/11/8,95,IMS,1,0.154,14.83,15.61,9.19,3.5,6.2,-7777,1137.3,171.4,7.74,-7777,-7777,6.296599,13.634093,19.930692,-7777,-2222,3.443812,53.790291
2001/11/8,95,IMS,2,3,15.02,16.67,8.18,3.4,10.6,-7777,1551.8,249.85,7.24,-7777,-7777,-9999,16.520639,16.520639,-7777,-2222,6.660523,51.67786
2001/11/8,96,IMS,1,0.178,14.69,14.34,9.62,3.7,5.5,-7777,1062.95,178.75,6.93,-7777,-7777,6.224032,14.849729,21.073761,-7777,-2222,2.522508,54.39851
2001/11/8,96,IMS,2,2.499,14.09,14.82,9.14,6.9,11.7,-7777,1578.8,246.2,7.48,-7777,-7777,-9999,10.900586,10.900586,-7777,-2222,6.868341,48.77169
2001/11/8,100,IMS,1,0.179,14.52,15.25,9.43,3.8,6.9,-7777,1241.9,197.9,7.32,462,16.47,-9999,11.217821,11.217821,284.62735,273,3.384906,53.933414
2001/11/8,100,IMS,2,3.033,15.59,16.8,7.57,3.3,9.8,-7777,1682.8,268.1,7.32,448.2,-7777,-9999,14.064658,14.064658,289.378174,275,8.587111,48.120064
2001/11/8,120,IMS,1,0.182,14.3,14.76,9.58,6.3,7.4,-7777,1346.45,223.45,7.03,463.4,16.08,-9999,9.684486,9.684486,270.971802,261,5.827635,40.943665
2001/11/8,120,IMS,2,4.506,15.42,18.26,7.73,5,12.4,-7777,1565.9,250.8,7.28,430.9,-7777,-9999,10.655389,10.655389,261.31839,251,5.736486,40.713787
2001/11/8,140,IMS,1,0.148,15.8,17.4,7.33,2.6,7,-7777,1210.65,174.2,8.1,-7777,16.95,-7777,-7777,-2222,242.912018,-2222,-7777,-7777
2001/11/8,140,IMS,2,4.45,15.24,19.43,6.7,3.7,13.2,-7777,1512.55,214.3,8.23,-7777,-7777,-7777,-7777,-2222,245.444519,-2222,-7777,-7777
2001/11/8,160,IMS,1,0.337,14.93,17.01,6.89,2.9,7.8,-7777,1147.55,174.15,7.68,444.4,17.14,-9999,21.330158,21.330158,248.486664,227,5.950096,53.261005
2001/11/8,160,IMS,2,6.5,15.03,20.9,6.03,5.3,12.1,-7777,1373.15,201.5,7.95,409.2,-7777,-9999,12.833768,12.833768,217.262665,204,5.432155,44.073639
2001/11/8,165,IMS,1,0.161,14.96,18.81,6.49,2.9,6.8,-7777,1286.65,168.7,8.9,-7777,-7777,-9999,11.208081,11.208081,-7777,-2222,5.177971,47.307262
2001/11/8,165,IMS,2,4.084,14.56,19.67,6.6,3.5,10.6,-7777,1368.7,186.05,8.58,-7777,-7777,-9999,11.910935,11.910935,-7777,-2222,8.009847,45.92495
2001/11/8,180,IMS,1,0.301,14.79,20.92,4.98,5.8,9.2,-7777,1173,174.2,7.85,-7777,18.22,-9999,18.377945,18.377945,-7777,-2222,4.581048,44.10535
2001/11/8,180,IMS,2,5.5,14.69,21.03,5.74,3.3,11.8,-7777,1203.9,186.95,7.51,-7777,-7777,-9999,15.860744,15.860744,-7777,-2222,4.886732,42.114964
2001/11/19,0,IMS,1,0.21,14.46,0.14,9.08,6.9,4.4,-7777,292.9,70.8,4.83,315.4,8.936,429.889526,25.097107,454.986633,562.814087,108,19.745029,58.694366
2001/11/19,0,IMS,2,4.483,15.72,9.75,0.11,15.7,5.9,-7777,1313.35,215.1,7.12,580.7,-7777,61.460548,283.995605,345.456153,584.491943,239,8.692814,70.734276
2001/11/19,20,IMS,1,0.281,15.06,4.59,9.15,8.6,100.2,-7777,742.55,149.75,5.78,-7777,12.6,312.237152,95.092766,407.329918,586.508423,179,19.120926,66.681877
2001/11/19,20,IMS,2,2.553,15.65,13.2,1.11,6.7,25,-7777,3569.7,637.15,6.53,-7777,-7777,21.487686,8.969009,30.456695,259.746124,229,16.217527,56.87289
2001/11/19,30,IMS,1,0.198,15.69,8.37,13.1,15,20.9,-7777,2935.7,485.55,7.05,527.8,15.05,45.382664,41.087849,86.470513,301.967255,215,13.474983,68.321548
2001/11/19,30,IMS,2,1.988,15.21,14.12,3.09,7.3,41.4,-7777,2850.55,449.25,7.4,484.3,-7777,-9999,7.344126,7.344126,226.299652,219,3.424808,54.524998
2001/11/19,50,IMS,1,0.282,16.02,9.95,21.57,37.2,215.5,-7777,1174.65,225.95,6.07,-7777,13.87,-9999,4.439167,4.439167,212.991577,209,4.819456,65.425598
2001/11/19,50,IMS,2,3.066,15.39,15.19,7.37,4,17.1,-7777,2343.55,389.35,7.02,-7777,-7777,-9999,7.560594,7.560594,213.951874,206,3.325195,54.11721
2001/11/19,60,IMS,1,0.252,14.99,12.62,10,2.8,8.2,-7777,874.05,184.25,5.53,-7777,15.48,-9999,5.429316,5.429316,-7777,-2222,1.959584,54.689262
2001/11/19,60,IMS,2,2.527,15.13,15.39,8.63,3.3,14.9,-7777,2468.25,362.15,7.95,-7777,-7777,-9999,6.82702,6.82702,-7777,-2222,4.34503,46.684139
2001/11/19,70,IMS,1,0.2,15.15,12.95,10.34,2.9,5.9,-7777,788.2,167,5.51,188.4,15.59,-9999,3.813775,3.813775,199.200714,195,1.566131,52.944412
2001/11/19,70,IMS,2,3.003,15.01,15.93,8.73,3.1,12.9,-7777,1314.3,242.3,6.34,544.8,-7777,-9999,6.884298,6.884298,211.800415,205,2.727491,44.149174
2001/11/19,95,IMS,1,0.259,15.23,13.78,9.53,2.8,6.1,-7777,968.65,194.2,5.82,-7777,-7777,-9999,7.525747,7.525747,-7777,-2222,1.624219,52.589722
2001/11/19,95,IMS,2,3.004,15.48,16.81,8.57,2.9,12.2,-7777,1988.45,314.05,7.38,-7777,-7777,-9999,11.490183,11.490183,-7777,-2222,14.954901,33.750706
2001/11/19,96,IMS,1,0.205,14.4,14.61,9.31,3,7.9,-7777,903.85,194.25,5.43,-7777,-7777,-9999,6.414951,6.414951,-7777,-2222,2.558428,47.263088
2001/11/19,96,IMS,2,3.04,15.08,16.26,8.41,3,11.4,-7777,1222.3,245.1,5.82,-7777,-7777,-9999,8.56761,8.56761,-7777,-2222,3.40708,42.800274
2001/11/19,100,IMS,1,0.277,14.87,14.01,9.64,2.4,6.3,-7777,1292.9,237.8,6.33,497.2,15.61,-9999,4.585379,4.585379,201.439148,197,1.518958,47.99118
2001/11/19,100,IMS,2,3.515,15.15,17.11,8.64,2.4,8.5,-7777,2279.35,345.8,7.68,456.9,-7777,-9999,4.505438,4.505438,207.997589,203,3.051726,41.308056
2001/11/19,120,IMS,1,0.175,15.39,14.68,9.81,2.1,7.6,-7777,1099.5,205.15,6.26,467.4,16.27,-9999,4.951758,4.951758,200.734985,196,1.361254,45.151825
2001/11/19,120,IMS,2,4.006,14.91,18.01,8.36,4.4,9.4,-7777,1211.9,227.85,6.21,437.3,-7777,-9999,5.380296,5.380296,193.745605,188,5.960122,36.006176
2001/11/19,140,IMS,1,0.168,15.28,18.32,9.37,2,5.6,-7777,1290.95,213.3,7.08,-7777,17.49,-9999,5.898129,5.898129,189.798187,184,5.611983,33.408192
2001/11/19,140,IMS,2,4.513,14.71,18.53,9.06,2.5,7.5,-7777,1296.8,224.15,6.76,-7777,-7777,-9999,6.712637,6.712637,204.989471,198,6.421275,37.388451
2001/11/19,160,IMS,1,0.191,15.23,18.61,9.49,2,5.7,-7777,1181.15,206,6.69,421.5,17.36,-9999,8.318232,8.318232,186.098083,178,6.106367,35.371391
2001/11/19,160,IMS,2,6.527,14.89,19.81,8.85,4.2,7.3,-7777,1346.7,234.2,6.72,401.9,-7777,-9999,8.650194,8.650194,185.650909,177,6.786659,32.818535
2001/11/19,165,IMS,1,0.175,15.02,20.63,9.36,4.2,4.7,-7777,1193.45,197.85,7,-7777,-7777,-9999,5.616381,5.616381,-7777,-2222,5.371851,36.750988
2001/11/19,165,IMS,2,4.47,14.82,21.54,9.08,2.4,6.5,-7777,1188.6,199.7,6.94,-7777,-7777,-9999,6.902574,6.902574,-7777,-2222,4.78935,31.479944
