Date,flow (cfs),ACC_FLOW_7,ACC_FLOW_14,ACC_FLOW_30,ACC_FLOW_40,ACC_FLOW_50,ACC_FLOW_60,ACC_FLOW_70,ACC_FLOW_80,ACC_FLOW_90,ACC_FLOW_180,ACC_FLOW_365
8/18/2003,14900,59460,90920,171140,244000,283700,321310,386660,497540,568810,1498970,2150652
8/19/2003,16800,68200,102500,178950,251930,295950,330630,393760,499640,580580,1504540,2165100
8/20/2003,16900,78390,115780,189290,261390,310570,343630,403070,503440,594140,1512140,2181456
8/21/2003,15700,88110,128980,199810,270760,325650,357040,412770,507140,607700,1520390,2197818
8/22/2003,13700,95960,140450,209130,279120,339570,369290,421710,510040,619340,1527810,2212878
8/23/2003,11800,100800,148860,216410,285830,350590,379490,429150,511740,626310,1533420,2225936
8/24/2003,10200,102000,155080,221900,290630,358600,387680,434920,512540,630110,1537080,2237126
8/25/2003,8850,100000,159460,225840,293670,363100,394220,439190,512740,631540,1539240,2246726
8/26/2003,8020,93950,162150,228520,295130,365760,399330,442110,512340,630390,1540140,2255001
8/27/2003,7080,85170,163560,230680,295560,367450,403770,444240,511730,627010,1540120,2262421
8/28/2003,6540,75350,163460,233310,295090,367950,407650,445260,510610,621490,1538790,2268871
8/29/2003,6170,66190,162150,236490,294540,367520,411540,446220,509350,615230,1536530,2274776
8/30/2003,3880,58660,159460,239670,294250,366350,415530,448590,508030,608400,1533410,2280241
8/31/2003,2800,50740,152740,240730,291750,362700,417590,448980,504710,599080,1527620,2282851
9/1/2003,2340,43340,143340,240610,288170,358160,418610,448330,500750,589080,1520470,2284031
9/2/2003,2020,36830,130780,239860,284090,353510,418270,447170,496830,579420,1512830,2284611
9/3/2003,1800,30830,116000,238620,279800,348530,416500,445580,492820,570440,1504550,2284771
9/4/2003,1880,25550,100900,237100,275340,343170,412600,443720,488690,562240,1495450,2284301
9/5/2003,2270,20890,87080,235460,271050,337660,408290,441860,484640,554870,1485430,2283381
9/6/2003,2500,16990,75650,234030,267460,332340,404230,440550,481020,548510,1474800,2282481
9/7/2003,2670,15610,66350,232300,265510,327290,400150,439850,477460,542810,1463800,2281811
9/8/2003,2630,15480,58820,229680,264820,322870,395850,439870,474550,537680,1452470,2281561
9/9/2003,2520,15770,52600,226730,264460,319040,391140,440320,473380,532820,1440700,2281611
9/10/2003,2280,16270,47100,223430,264160,315180,386130,441020,472410,528140,1428820,2281841
9/11/2003,2060,16750,42300,219550,263520,311080,381070,441520,471240,523660,1416900,2282121
9/12/2003,2020,16930,37820,215000,262490,306720,376140,440900,469800,519460,1405060,2282561
9/13/2003,1980,16680,33670,209840,261250,302430,371160,439130,468210,515450,1393880,2283371
9/14/2003,1840,16160,31770,203970,259910,298150,365980,435410,466530,511500,1383860,2284331
9/15/2003,1750,15330,30810,196950,258230,293820,360430,431060,464630,507410,1374900,2285280
9/16/2003,1630,14450,30220,188100,256280,289710,354590,426480,462800,503270,1366730,2286237
9/17/2003,1510,13560,29830,177530,253680,286890,348670,421530,461230,498840,1358870,2287067
9/18/2003,1720,12790,29540,164140,249900,285040,343090,416070,460090,494770,1350080,2287776
9/19/2003,3160,12450,29380,149060,246040,283770,338350,410450,459630,492690,1340000,2288588
9/20/2003,3520,13590,30270,135320,243380,284110,335130,406080,460970,492360,1330060,2290628
9/21/2003,3970,15130,31290,123140,240740,284710,332270,402260,462710,492430,1319980,2292638
9/22/2003,4940,17260,32590,113410,238100,285590,329820,399240,464000,492900,1310050,2294908
9/23/2003,5440,20450,34900,106550,235860,287270,328450,397180,465150,494230,1300490,2298318
9/24/2003,5670,24260,37820,101790,233450,289390,327630,395460,464890,496010,1290830,2302418
9/25/2003,5440,28420,41210,98610,230260,291540,327130,393740,464370,497940,1280800,2306878
9/26/2003,4270,32140,44590,96030,225100,293280,326710,391590,463480,499800,1270640,2311228
9/27/2003,3710,33250,46840,93220,217170,293320,326530,388310,461170,500870,1260010,2314448
9/28/2003,3750,33440,48570,90390,205980,291740,326880,384930,457910,501930,1250020,2317243
9/29/2003,4310,33220,50480,87970,192930,289910,327640,382220,454320,503500,1241870,2320189
9/30/2003,4320,32590,53040,88400,180340,288400,329130,380150,451100,505990,1235980,2323667
10/1/2003,3790,31470,55730,89920,168960,286560,330530,378090,448080,508530,1231510,2327177
10/2/2003,3580,29590,58010,91370,159050,283740,331230,375460,444880,509640,1227110,2330172
10/3/2003,3390,27730,59870,92930,150830,280140,331550,372730,441460,509430,1222910,2333027
10/4/2003,3170,26850,60100,94520,144020,275680,331620,369860,437690,507120,1218700,2335736
10/5/2003,2850,26310,59750,95810,138340,269990,331270,366860,433470,504100,1214190,2338273
10/6/2003,2410,25410,58630,96390,133170,262240,330420,363850,428730,500620,1209390,2340483
10/7/2003,2050,23510,56100,96300,128500,252450,328600,361810,423590,496450,1203690,2342294
10/8/2003,1750,21240,52710,95680,124010,239600,325360,360500,418550,491530,1196400,2343737
10/9/2003,1900,19200,48790,94800,119590,224550,321530,359260,413840,485940,1187450,2344920
10/10/2003,2310,17520,45250,94180,117610,209550,317610,358340,409360,480310,1176950,2346190
10/11/2003,2520,16440,43290,94210,117120,196160,313760,357730,405290,475280,1165260,2347937
10/12/2003,2640,15790,42100,94670,117300,184980,309670,357160,401390,470810,1152580,2349872
10/13/2003,2650,15580,40990,95290,117920,175820,305130,356540,397720,466450,1138420,2351857
10/14/2003,2590,15820,39330,95960,118770,168270,299930,355870,394110,461940,1123170,2353720
10/15/2003,2560,16360,37600,96710,119480,162010,293660,354940,390530,457140,1107860,2355080
10/16/2003,2460,17170,36370,97520,119770,156550,285620,353800,387230,452110,1093620,2355140
10/17/2003,2330,17730,35250,98350,119730,151930,275880,352030,385240,447020,1080280,2354320
10/18/2003,2250,17750,34190,99170,119390,147720,263310,349070,384210,442260,1066910,2353000
10/19/2003,2210,17480,33270,99700,119010,143800,248760,345740,383470,438050,1054460,2351430
10/20/2003,2110,17050,32630,98750,118700,142130,234070,342130,382860,433880,1042670,2349730
10/21/2003,1970,16510,32330,97340,118530,141440,220480,338080,382050,429610,1033180,2348060
10/22/2003,1910,15890,32250,95340,118440,141070,208750,333440,380930,425160,1025050,2346790
10/23/2003,1910,15240,32410,92310,118330,140960,198860,328170,379580,420760,1017890,2346220
10/24/2003,1720,14690,32420,88780,118260,141070,190570,322230,378170,416410,1011390,2346250
10/25/2003,1540,14080,31830,84830,118140,140910,183440,315090,376370,411960,1004940,2346310
10/26/2003,1380,13370,30850,80930,117930,140180,176960,306030,374210,407640,998270,2345780
10/27/2003,1310,12540,29590,78040,117680,139060,171260,295210,371360,404570,991440,2344610
10/28/2003,1340,11740,28250,75640,117480,137700,166030,281620,367380,402520,984420,2343120
10/29/2003,3720,11110,27000,73230,117100,136410,161200,266160,363140,400870,977330,2341710
10/30/2003,6130,12920,28160,72640,117660,137610,161040,252980,361040,401770,972450,2343080
10/31/2003,7380,17140,31830,74450,120270,141460,164370,243410,361010,404980,970090,2347240
11/1/2003,7830,22800,36880,78040,123680,146780,169410,237090,361780,409270,969140,2352930
11/2/2003,7980,29090,42460,82290,126570,152590,175220,233120,362430,413840,968880,2358930
11/3/2003,7920,35690,48230,86880,129110,158590,181400,230900,362560,418500,968830,2364640
11/4/2003,7670,42300,54040,91630,131360,164670,187440,229970,361620,422900,968770,2369840
11/5/2003,7110,48630,59740,96450,133590,170590,192840,229620,358690,426870,968580,2374470
11/6/2003,6260,52020,64940,101150,136430,176070,197450,229650,353600,429750,967750,2378380
11/7/2003,5670,52150,69290,105360,138980,180820,201040,229370,344960,430720,966210,2381300
11/8/2003,5270,50440,73240,109280,140900,184770,204080,228870,333830,430810,964480,2383560
11/9/2003,4850,47880,76970,112650,141860,186880,206830,230260,322200,430260,963250,2385440
11/10/2003,4550,44750,80440,115190,142390,188210,209400,232310,311350,428950,962410,2386900
11/11/2003,4280,41380,83680,117220,143150,188790,211890,234520,302200,426890,962710,2387950
11/12/2003,3940,37990,86620,118860,143850,188130,214150,236780,294680,423990,963690,2388610
11/13/2003,3680,34820,86840,120150,144400,186630,216110,238920,288420,420080,964700,2388960
11/14/2003,3240,32240,84390,121240,144910,184640,217950,240720,283250,414900,965820,2389050
11/15/2003,2850,29810,80250,121920,145300,182440,219440,241690,278470,407540,966790,2388550
11/16/2003,2610,27390,75270,122310,145740,181020,220660,242040,274240,398190,967000,2387330
11/17/2003,2400,25150,69900,122590,146300,179920,221760,241980,270310,385900,966480,2384690
11/18/2003,2240,23000,64380,122740,146950,178570,222440,241750,266540,371500,965640,2380820
11/19/2003,2190,20960,58950,122770,147290,176500,221520,241470,264900,356840,964540,2376120
11/20/2003,2560,19210,54030,122850,147170,174370,220190,241380,264290,343330,962670,2370810
11/21/2003,3080,18090,50330,123440,147210,173140,218780,241880,264510,332190,958500,2365350
11/22/2003,3620,17930,47740,124610,147650,172640,216920,242940,265570,323470,953580,2359830
11/23/2003,4200,18700,46090,126320,148620,172870,215100,244580,267390,316890,948430,2354730
11/24/2003,4660,20290,45440,128800,150230,173900,213630,246940,269710,312240,942630,2350350
11/25/2003,4810,22550,45550,131920,152330,175710,212850,249850,272100,308880,935890,2346700
11/26/2003,4560,25120,46080,135350,154680,178110,213390,253030,274410,306610,928100,2343490
11/27/2003,4130,27490,46700,138600,156910,180620,214240,256080,276300,304630,919860,2340440
11/28/2003,3730,29060,47150,141390,158790,183000,214620,258490,277800,302590,910990,2337440
11/29/2003,3360,29710,47640,141400,160310,184830,214040,259060,279010,302440,901520,2334840
11/30/2003,2910,29450,48150,138630,161560,185880,213080,258900,280090,303000,892080,2332690
12/1/2003,2620,28160,48450,134160,162500,186270,212200,257840,280940,303570,882990,2331770
12/2/2003,2430,26120,48670,128950,163210,186250,211240,255520,281540,304170,874610,2331320
12/3/2003,2320,23740,48860,123400,163730,186030,210280,252510,281990,304800,867040,2331160
12/4/2003,2270,21500,48990,117800,164330,185760,209430,249160,282470,305240,860110,2331260
12/5/2003,2430,19640,48700,112400,165060,185470,208850,245990,282990,305240,853750,2331560
12/6/2003,2620,18340,48050,107720,166110,185440,208870,244150,283790,305170,847980,2332040
12/7/2003,2710,17600,47050,104080,167420,185730,209440,243060,284900,305120,842800,2332590
12/8/2003,2920,17400,45560,101120,168790,186190,210400,242020,285890,305200,838020,2332930
12/9/2003,3250,17700,43820,98770,167990,186900,211420,240630,285650,305600,833740,2332920
12/10/2003,3360,18520,42260,97170,165110,188040,212360,239560,285380,306570,830230,2332640
12/11/2003,4340,19560,41060,95980,161090,189430,213200,239130,284770,307870,827330,2331990
12/12/2003,5040,21630,41270,96040,157600,191860,214900,239890,284170,310190,825640,2331250
12/13/2003,5660,24240,42580,97140,154660,194990,217290,241540,283770,313250,824750,2330690
12/14/2003,6710,27280,44880,99120,152400,198930,220360,244030,283760,317070,824480,2331040
12/15/2003,8280,31280,48680,102590,151440,204100,224510,247890,285030,322030,825300,2332790
12/16/2003,9400,36640,54340,108020,152610,211000,230330,253760,289040,328680,827520,2335910
12/17/2003,10300,42790,61310,114810,155750,219090,237400,261110,294730,336570,831340,2339490
12/18/2003,11000,49730,69290,122710,160380,228050,245450,269660,301280,345150,837840,2343510
12/19/2003,11400,56390,78020,131470,166110,235330,254240,278760,307970,352990,845350,2347960
12/20/2003,11600,62750,86990,140680,172660,240600,263530,287850,315050,360870,853300,2352490
12/21/2003,11700,68690,95970,149720,179710,244820,273160,296930,322860,368500,861400,2356920
12/22/2003,11500,73680,104960,158340,187130,248690,282950,305990,330980,375260,869490,2361210
12/23/2003,11000,76900,113540,166220,194690,252210,292540,314840,339090,381320,877330,2365010
12/24/2003,10500,78500,121290,173020,202010,255290,301820,323250,346920,386650,884590,2368170
12/25/2003,9850,78700,128430,178860,209270,258120,310780,331190,354570,391710,891510,2370880
12/26/2003,9370,77550,133940,183900,216270,260860,319250,338580,362010,397290,898160,2372850
12/27/2003,8960,75520,138270,188710,223030,263970,327310,345620,369330,402950,904880,2374510
12/28/2003,8530,72880,141570,193540,229590,267260,334930,352330,376540,408160,911660,2375970
12/29/2003,7860,69710,143390,198340,235880,270520,339740,358650,383170,412380,918370,2377090
12/30/2003,6720,66070,142970,202840,241550,273530,341470,364400,388720,415920,924450,2377590
12/31/2003,5690,61790,140290,206650,245710,275700,340810,369150,392920,418850,928490,2376840
1/1/2004,4950,56980,135680,209720,248320,277110,338670,372930,395970,420960,930390,2375030
1/2/2004,4420,52080,129630,212240,249650,278120,335640,375970,398270,422520,929640,2372480
1/3/2004,4090,47130,122650,214340,249870,278860,332140,378670,400100,423770,927870,2369430
1/4/2004,3910,42260,115140,216160,249300,279710,328560,381220,401630,425010,925630,2366210
1/5/2004,3810,37640,107350,217640,248400,280770,325360,383750,403080,426510,922960,2362960
1/6/2004,3660,33590,99660,218830,247650,281970,322910,386250,404560,428270,919800,2359770
1/7/2004,3620,30530,92320,219780,247180,283230,320900,388570,405970,430180,916120,2356410
1/8/2004,3510,28460,85440,220480,247070,284610,319250,388470,407380,431900,912210,2352940
1/9/2004,3370,27020,79100,220740,247220,285930,317910,385850,408780,433100,908380,2349270
1/10/2004,3230,25970,73100,220750,247680,286740,316730,381840,410180,433950,904760,2345480
1/11/2004,3090,25110,67370,219640,248290,286890,315680,377240,411500,434540,900990,2341730
1/12/2004,2990,24290,61930,217690,248950,286360,314830,372350,412680,434980,896920,2338280
1/13/2004,2960,23470,57060,215020,249620,285150,314140,367420,413950,435380,892520,2335570
1/14/2004,2880,22770,53300,211270,250310,283450,313860,362710,415370,435780,887890,2334410
1/15/2004,2860,22030,50490,205870,250760,281520,313890,358480,416870,436200,883220,2334090
1/16/2004,2770,21380,48400,199330,251000,279820,314140,355080,418420,436730,878990,2334140
1/17/2004,2700,20780,46750,191800,251060,278460,314510,352180,419850,437250,875300,2334390
1/18/2004,2660,20250,45360,183500,250840,277430,314970,349610,418830,437740,871620,2334740
1/19/2004,2580,19820,44110,174760,250250,276730,315440,347420,415360,438290,867900,2335170
1/20/2004,2510,19410,42880,165740,249470,276400,315460,345450,410560,438900,864060,2335580
1/21/2004,2500,18960,41730,156550,247640,276290,314890,343680,405240,439500,860260,2335970
1/22/2004,2620,18580,40610,147550,245100,276360,313770,342240,399760,440090,856500,2336380
1/23/2004,2680,18340,39720,139170,242060,276660,312190,341180,394460,440990,852950,2336930
1/24/2004,2620,18250,39030,131350,238030,277070,310210,340620,389470,442130,849770,2337570
1/25/2004,2500,18170,38420,124120,232370,277260,308020,340390,384980,443370,847940,2338180
1/26/2004,2520,18010,37830,117250,225470,277140,305960,340280,381220,444560,847080,2338720
1/27/2004,2500,17950,37360,110810,217690,276950,304350,340400,378070,445740,846610,2339330
1/28/2004,2560,17940,36900,104780,209190,276530,303120,340660,375300,444520,846290,2339990
1/29/2004,2610,18000,36580,99480,200350,275840,302320,341030,373010,440950,845930,2340740
1/30/2004,2720,17990,36330,95370,191360,275090,302020,341080,371070,436180,845450,2341550
1/31/2004,2840,18030,36280,92400,182380,273470,302120,340720,369510,431070,844910,2342490
2/1/2004,2950,18250,36420,90290,173720,271270,302530,339940,368410,425930,844430,2343540
2/2/2004,3110,18700,36710,88820,165670,268560,303160,338690,367680,420960,843860,2344670
2/3/2004,3320,19290,37240,87840,158280,264960,304000,337140,367550,416400,843270,2345770
2/4/2004,3370,20110,38050,87250,151750,260000,304890,335650,368020,412610,842360,2346530
2/5/2004,3370,20920,38920,86810,145750,253970,305640,334460,368780,409720,840440,2346840
2/6/2004,3650,21680,39670,86520,140160,247040,306300,333700,369750,407420,838230,2346950
2/7/2004,4230,22610,40640,86550,135280,239690,307030,333620,371160,405800,836060,2347310
2/8/2004,4470,24000,42250,87270,131650,232520,308010,334490,373200,405180,834130,2348190
2/9/2004,4460,25520,44220,88370,129400,225390,309120,336050,375110,405100,831990,2349130
2/10/2004,4600,26870,46160,89600,128170,218150,309240,337890,376490,405280,829270,2349880
2/11/2004,4780,28150,48260,91110,127820,211250,308800,340060,377470,405940,826020,2350540
2/12/2004,4960,29560,50480,92900,128180,205030,307920,342520,378050,407040,821940,2350650
2/13/2004,5080,31150,52830,94900,129050,199490,306170,345210,378350,408760,816300,2349880
